,SK_ID_CURR
43731,425960
43732,425961
43733,425962
43734,425964
43735,425965
43736,425966
43737,425967
43738,425968
43739,425969
43740,425970
43741,425971
43742,425972
43743,425976
43744,426050
43745,426051
43746,426052
43747,426053
43748,426124
43749,426132
43750,426154
43751,426192
43752,426235
43753,426297
43754,426387
43755,426396
43756,426436
43757,426437
43758,426460
43759,426466
43760,426469
43761,426510
43762,426617
43763,426630
43764,426631
43765,426650
43766,426688
43767,426691
43768,426855
43769,426873
43770,426890
43771,426891
43772,426895
43773,426928
43774,426929
43775,426955
43776,426957
43777,427007
43778,427009
43779,427021
43780,427023
43781,427032
43782,427036
43783,427040
43784,427041
43785,427042
43786,427044
43787,427048
43788,427050
43789,427054
43790,427057
43791,427058
43792,427059
43793,427060
43794,427062
43795,427063
43796,427064
43797,427065
43798,427067
43799,427069
43800,427070
43801,427071
43802,427072
43803,427073
43804,427074
43805,427075
43806,427076
43807,427077
43808,427078
43809,427079
43810,427080
43811,427081
43812,427082
43813,427088
43814,427110
43815,427111
43816,427114
43817,427115
43818,427120
43819,427121
43820,427122
43821,427125
43822,427126
43823,427127
43824,427128
43825,427129
43826,427130
43827,427131
43828,427132
43829,427133
43830,427134
43831,427135
43832,427137
43833,427138
43834,427139
43835,427140
43836,427142
43837,427143
43838,427144
43839,427145
43840,427146
43841,427147
43842,427148
43843,427149
43844,427150
43845,427151
43846,427152
43847,427153
43848,427154
43849,427155
43850,427156
43851,427157
43852,427158
43853,427159
43854,427160
43855,427161
43856,427162
43857,427164
43858,427165
43859,427254
43860,427263
43861,427324
43862,427330
43863,427379
43864,427465
43865,427485
43866,427489
43867,427505
43868,427567
43869,427575
43870,427578
43871,427589
43872,427612
43873,427615
43874,427618
43875,427620
43876,427622
43877,427627
43878,427628
43879,427632
43880,427634
43881,427635
43882,427637
43883,427639
43884,427640
43885,427641
43886,427642
43887,427643
43888,427645
43889,427646
43890,427647
43891,427649
43892,427650
43893,427652
43894,427653
43895,427654
43896,427655
43897,427656
43898,427657
43899,427658
43900,427659
43901,427660
43902,427661
43903,427662
43904,427663
43905,427664
43906,427666
43907,427667
43908,427668
43909,427669
43910,427671
43911,427672
43912,427673
43913,427676
43914,427677
43915,427703
43916,427738
43917,427809
43918,427881
43919,427949
43920,427985
43921,428047
43922,428054
43923,428080
43924,428143
43925,428162
43926,428166
43927,428187
43928,428188
43929,428189
43930,428195
43931,428196
43932,428198
43933,428200
43934,428201
43935,428204
43936,428206
43937,428207
43938,428208
43939,428210
43940,428211
43941,428212
43942,428213
43943,428217
43944,428218
43945,428219
43946,428220
43947,428222
43948,428223
43949,428224
43950,428225
43951,428227
43952,428228
43953,428229
43954,428230
43955,428231
43956,428232
43957,428233
43958,428234
43959,428235
43960,428236
43961,428237
43962,428238
43963,428240
43964,428241
43965,428242
43966,428243
43967,428244
43968,428311
43969,428312
43970,428313
43971,428314
43972,428409
43973,428416
43974,428423
43975,428424
43976,428463
43977,428485
43978,428517
43979,428518
43980,428561
43981,428565
43982,428590
43983,428597
43984,428614
43985,428616
43986,428621
43987,428626
43988,428629
43989,428636
43990,428647
43991,428654
43992,428659
43993,428686
43994,428690
43995,428701
43996,428708
43997,428714
43998,428722
43999,428729
44000,428745
44001,428751
44002,428757
44003,428764
44004,428774
44005,428778
44006,428783
44007,428789
44008,428797
44009,428799
44010,428801
44011,428804
44012,428806
44013,428813
44014,428816
44015,428821
44016,428832
44017,428839
44018,428842
44019,428850
44020,428859
44021,428871
44022,428907
44023,428913
44024,428920
44025,428924
44026,428928
44027,428930
44028,428933
44029,428938
44030,428944
44031,428948
44032,428963
44033,428975
44034,428979
44035,428982
44036,428984
44037,428987
44038,429015
44039,429018
44040,429028
44041,429035
44042,429037
44043,429042
44044,429055
44045,429066
44046,429067
44047,429069
44048,429077
44049,429078
44050,429093
44051,429094
44052,429103
44053,429109
44054,429121
44055,429129
44056,429134
44057,429138
44058,429164
44059,429173
44060,429182
44061,429190
44062,429199
44063,429219
44064,429224
44065,429226
44066,429230
44067,429239
44068,429243
44069,429256
44070,429266
44071,429269
44072,429294
44073,429295
44074,429297
44075,429299
44076,429302
44077,429305
44078,429308
44079,429314
44080,429318
44081,429348
44082,429356
44083,429359
44084,429372
44085,429373
44086,429384
44087,429385
44088,429398
44089,429405
44090,429407
44091,429408
44092,429412
44093,429414
44094,429415
44095,429421
44096,429422
44097,429430
44098,429432
44099,429440
44100,429442
44101,429451
44102,429459
44103,429469
44104,429471
44105,429482
44106,429483
44107,429491
44108,429493
44109,429496
44110,429498
44111,429501
44112,429502
44113,429508
44114,429509
44115,429511
44116,429528
44117,429531
44118,429539
44119,429549
44120,429555
44121,429557
44122,429567
44123,429570
44124,429576
44125,429590
44126,429591
44127,429597
44128,429600
44129,429602
44130,429604
44131,429623
44132,429625
44133,429626
44134,429628
44135,429634
44136,429637
44137,429666
44138,429667
44139,429670
44140,429673
44141,429678
44142,429693
44143,429702
44144,429708
44145,429737
44146,429739
44147,429740
44148,429750
44149,429770
44150,429774
44151,429777
44152,429780
44153,429809
44154,429810
44155,429831
44156,429835
44157,429838
44158,429846
44159,429851
44160,429852
44161,429856
44162,429857
44163,429866
44164,429871
44165,429873
44166,429879
44167,429882
44168,429885
44169,429890
44170,429897
44171,429933
44172,429936
44173,429948
44174,429952
44175,429967
44176,429982
44177,429989
44178,430003
44179,430011
44180,430019
44181,430035
44182,430042
44183,430047
44184,430048
44185,430059
44186,430060
44187,430077
44188,430080
44189,430083
44190,430086
44191,430090
44192,430103
44193,430107
44194,430114
44195,430116
44196,430124
44197,430129
44198,430132
44199,430146
44200,430155
44201,430156
44202,430160
44203,430168
44204,430170
44205,430176
44206,430177
44207,430186
44208,430187
44209,430198
44210,430204
44211,430210
44212,430211
44213,430213
44214,430216
44215,430217
44216,430227
44217,430253
44218,430266
44219,430274
44220,430280
44221,430300
44222,430301
44223,430309
44224,430313
44225,430316
44226,430319
44227,430332
44228,430346
44229,430357
44230,430359
44231,430368
44232,430376
44233,430383
44234,430389
44235,430393
44236,430394
44237,430404
44238,430405
44239,430407
44240,430433
44241,430445
44242,430446
44243,430451
44244,430452
44245,430459
44246,430466
44247,430467
44248,430473
44249,430477
44250,430483
44251,430512
44252,430521
44253,430524
44254,430529
44255,430533
44256,430536
44257,430538
44258,430540
44259,430548
44260,430549
44261,430550
44262,430566
44263,430574
44264,430576
44265,430582
44266,430585
44267,430625
44268,430627
44269,430629
44270,430637
44271,430639
44272,430641
44273,430656
44274,430659
44275,430661
44276,430671
44277,430672
44278,430673
44279,430674
44280,430676
44281,430691
44282,430698
44283,430699
44284,430708
44285,430719
44286,430726
44287,430728
44288,430730
44289,430731
44290,430732
44291,430738
44292,430770
44293,430782
44294,430785
44295,430786
44296,430806
44297,430818
44298,430819
44299,430820
44300,430835
44301,430836
44302,430838
44303,430839
44304,430847
44305,430853
44306,430856
44307,430876
44308,430886
44309,430887
44310,430889
44311,430927
44312,430931
44313,430939
44314,430942
44315,430949
44316,430957
44317,430960
44318,430961
44319,430962
44320,430973
44321,430975
44322,430976
44323,430981
44324,430992
44325,431007
44326,431010
44327,431013
44328,431023
44329,431027
44330,431044
44331,431056
44332,431058
44333,431065
44334,431077
44335,431080
44336,431082
44337,431088
44338,431095
44339,431100
44340,431106
44341,431107
44342,431110
44343,431114
44344,431138
44345,431144
44346,431162
44347,431170
44348,431171
44349,431176
44350,431203
44351,431211
44352,431212
44353,431215
44354,431238
44355,431241
44356,431244
44357,431254
44358,431263
44359,431278
44360,431285
44361,431286
44362,431298
44363,431305
44364,431315
44365,431323
44366,431325
44367,431334
44368,431358
44369,431372
44370,431373
44371,431374
44372,431377
44373,431386
44374,431388
44375,431395
44376,431396
44377,431413
44378,431416
44379,431418
44380,431431
44381,431444
44382,431449
44383,431467
44384,431469
44385,431479
44386,431480
44387,431481
44388,431488
44389,431492
44390,431496
44391,431497
44392,431508
44393,431511
44394,431517
44395,431520
44396,431538
44397,431540
44398,431543
44399,431545
44400,431560
44401,431561
44402,431584
44403,431591
44404,431593
44405,431625
44406,431630
44407,431633
44408,431635
44409,431649
44410,431650
44411,431651
44412,431652
44413,431667
44414,431668
44415,431672
44416,431675
44417,431680
44418,431682
44419,431683
44420,431693
44421,431697
44422,431726
44423,431731
44424,431732
44425,431744
44426,431750
44427,431755
44428,431756
44429,431757
44430,431765
44431,431768
44432,431770
44433,431773
44434,431775
44435,431777
44436,431778
44437,431801
44438,431807
44439,431815
44440,431816
44441,431823
44442,431831
44443,431837
44444,431841
44445,431845
44446,431854
44447,431857
44448,431865
44449,431866
44450,431867
44451,431869
44452,431889
44453,431899
44454,431903
44455,431909
44456,431914
44457,431916
44458,431918
44459,431931
44460,431940
44461,431948
44462,431962
44463,431965
44464,431974
44465,431987
44466,431988
44467,431995
44468,431999
44469,432003
44470,432005
44471,432009
44472,432011
44473,432022
44474,432028
44475,432030
44476,432037
44477,432065
44478,432070
44479,432075
44480,432078
44481,432080
44482,432085
44483,432092
44484,432111
44485,432112
44486,432115
44487,432117
44488,432118
44489,432129
44490,432132
44491,432133
44492,432145
44493,432146
44494,432148
44495,432167
44496,432169
44497,432188
44498,432192
44499,432221
44500,432226
44501,432231
44502,432247
44503,432252
44504,432254
44505,432263
44506,432265
44507,432271
44508,432280
44509,432282
44510,432284
44511,432291
44512,432296
44513,432298
44514,432301
44515,432309
44516,432312
44517,432320
44518,432324
44519,432330
44520,432339
44521,432356
44522,432357
44523,432362
44524,432365
44525,432366
44526,432370
44527,432377
44528,432384
44529,432391
44530,432405
44531,432406
44532,432414
44533,432415
44534,432417
44535,432419
44536,432424
44537,432425
44538,432432
44539,432438
44540,432441
44541,432444
44542,432446
44543,432452
44544,432454
44545,432473
44546,432482
44547,432489
44548,432492
44549,432495
44550,432501
44551,432507
44552,432509
44553,432510
44554,432522
44555,432525
44556,432526
44557,432532
44558,432535
44559,432544
44560,432547
44561,432551
44562,432553
44563,432555
44564,432560
44565,432569
44566,432577
44567,432585
44568,432590
44569,432591
44570,432594
44571,432607
44572,432608
44573,432609
44574,432612
44575,432616
44576,432618
44577,432622
44578,432626
44579,432639
44580,432640
44581,432642
44582,432648
44583,432653
44584,432661
44585,432668
44586,432682
44587,432686
44588,432693
44589,432695
44590,432696
44591,432698
44592,432699
44593,432702
44594,432707
44595,432712
44596,432719
44597,432724
44598,432728
44599,432737
44600,432745
44601,432746
44602,432749
44603,432752
44604,432758
44605,432769
44606,432770
44607,432771
44608,432788
44609,432804
44610,432807
44611,432830
44612,432831
44613,432842
44614,432849
44615,432876
44616,432886
44617,432888
44618,432897
44619,432918
44620,432919
44621,432920
44622,432921
44623,432930
44624,432932
44625,432943
44626,432944
44627,432951
44628,432952
44629,432965
44630,432969
44631,432981
44632,432985
44633,432986
44634,432988
44635,432991
44636,432992
44637,433002
44638,433018
44639,433019
44640,433021
44641,433024
44642,433031
44643,433035
44644,433047
44645,433050
44646,433051
44647,433055
44648,433058
44649,433069
44650,433079
44651,433098
44652,433099
44653,433104
44654,433112
44655,433117
44656,433119
44657,433130
44658,433132
44659,433158
44660,433159
44661,433162
44662,433166
44663,433169
44664,433173
44665,433174
44666,433183
44667,433184
44668,433198
44669,433205
44670,433221
44671,433271
44672,433274
44673,433276
44674,433281
44675,433283
44676,433296
44677,433300
44678,433304
44679,433308
44680,433312
44681,433313
44682,433319
44683,433332
44684,433342
44685,433343
44686,433344
44687,433345
44688,433347
44689,433350
44690,433355
44691,433356
44692,433359
44693,433361
44694,433363
44695,433370
44696,433371
44697,433374
44698,433384
44699,433390
44700,433392
44701,433396
44702,433403
44703,433405
44704,433408
44705,433410
44706,433411
44707,433424
44708,433431
44709,433432
44710,433440
44711,433441
44712,433451
44713,433452
44714,433459
44715,433463
44716,433464
44717,433480
44718,433482
44719,433485
44720,433494
44721,433495
44722,433496
44723,433505
44724,433509
44725,433515
44726,433518
44727,433519
44728,433527
44729,433532
44730,433535
44731,433539
44732,433561
44733,433564
44734,433566
44735,433574
44736,433575
44737,433584
44738,433591
44739,433596
44740,433598
44741,433602
44742,433606
44743,433611
44744,433617
44745,433620
44746,433628
44747,433631
44748,433651
44749,433653
44750,433657
44751,433661
44752,433662
44753,433663
44754,433668
44755,433670
44756,433680
44757,433686
44758,433709
44759,433725
44760,433731
44761,433735
44762,433745
44763,433748
44764,433754
44765,433762
44766,433766
44767,433767
44768,433779
44769,433783
44770,433785
44771,433789
44772,433794
44773,433799
44774,433800
44775,433804
44776,433816
44777,433820
44778,433829
44779,433837
44780,433840
44781,433842
44782,433849
44783,433853
44784,433862
44785,433872
44786,433882
44787,433892
44788,433896
44789,433906
44790,433913
44791,433957
44792,433958
44793,433965
44794,433976
44795,433984
44796,433995
44797,433996
44798,434006
44799,434007
44800,434009
44801,434019
44802,434024
44803,434026
44804,434027
44805,434034
44806,434036
44807,434037
44808,434046
44809,434050
44810,434051
44811,434052
44812,434055
44813,434061
44814,434064
44815,434108
44816,434109
44817,434121
44818,434122
44819,434140
44820,434151
44821,434156
44822,434157
44823,434160
44824,434164
44825,434167
44826,434169
44827,434173
44828,434176
44829,434177
44830,434179
44831,434180
44832,434183
44833,434192
44834,434209
44835,434212
44836,434214
44837,434216
44838,434222
44839,434223
44840,434224
44841,434259
44842,434261
44843,434263
44844,434264
44845,434282
44846,434283
44847,434293
44848,434317
44849,434322
44850,434327
44851,434328
44852,434336
44853,434340
44854,434342
44855,434350
44856,434355
44857,434375
44858,434387
44859,434390
44860,434391
44861,434408
44862,434410
44863,434423
44864,434439
44865,434442
44866,434445
44867,434448
44868,434460
44869,434465
44870,434467
44871,434468
44872,434501
44873,434504
44874,434505
44875,434507
44876,434514
44877,434535
44878,434538
44879,434542
44880,434545
44881,434554
44882,434556
44883,434568
44884,434569
44885,434571
44886,434574
44887,434579
44888,434599
44889,434604
44890,434606
44891,434608
44892,434610
44893,434615
44894,434616
44895,434619
44896,434658
44897,434669
44898,434675
44899,434678
44900,434680
44901,434690
44902,434698
44903,434702
44904,434704
44905,434722
44906,434727
44907,434730
44908,434735
44909,434739
44910,434765
44911,434767
44912,434784
44913,434787
44914,434788
44915,434789
44916,434790
44917,434791
44918,434802
44919,434806
44920,434807
44921,434808
44922,434815
44923,434816
44924,434817
44925,434818
44926,434830
44927,434918
44928,434920
44929,434921
44930,434922
44931,434937
44932,434948
44933,434949
44934,434952
44935,434954
44936,434957
44937,434968
44938,434974
44939,434982
44940,434986
44941,434993
44942,434995
44943,435005
44944,435013
44945,435027
44946,435034
44947,435056
44948,435060
44949,435062
44950,435068
44951,435069
44952,435071
44953,435079
44954,435086
44955,435092
44956,435099
44957,435100
44958,435108
44959,435118
44960,435120
44961,435129
44962,435132
44963,435138
44964,435139
44965,435142
44966,435147
44967,435148
44968,435153
44969,435154
44970,435164
44971,435173
44972,435174
44973,435179
44974,435199
44975,435202
44976,435203
44977,435214
44978,435217
44979,435222
44980,435229
44981,435239
44982,435248
44983,435259
44984,435260
44985,435263
44986,435264
44987,435267
44988,435274
44989,435286
44990,435296
44991,435308
44992,435328
44993,435333
44994,435363
44995,435366
44996,435375
44997,435378
44998,435400
44999,435408
45000,435409
45001,435415
45002,435419
45003,435422
45004,435428
45005,435432
45006,435434
45007,435435
45008,435440
45009,435455
45010,435464
45011,435470
45012,435475
45013,435478
45014,435480
45015,435482
45016,435490
45017,435507
45018,435509
45019,435510
45020,435519
45021,435527
45022,435533
45023,435534
45024,435535
45025,435536
45026,435540
45027,435551
45028,435562
45029,435564
45030,435585
45031,435590
45032,435609
45033,435610
45034,435611
45035,435623
45036,435681
45037,435682
45038,435683
45039,435704
45040,435711
45041,435713
45042,435714
45043,435716
45044,435717
45045,435718
45046,435719
45047,435741
45048,435765
45049,435766
45050,435767
45051,435773
45052,435802
45053,435806
45054,435807
45055,435809
45056,435811
45057,435816
45058,435823
45059,435835
45060,435848
45061,435849
45062,435858
45063,435870
45064,435874
45065,435890
45066,435892
45067,435911
45068,435915
45069,435924
45070,435937
45071,435943
45072,435958
45073,435962
45074,435965
45075,435968
45076,435997
45077,435998
45078,435999
45079,436009
45080,436021
45081,436022
45082,436026
45083,436032
45084,436037
45085,436049
45086,436058
45087,436059
45088,436062
45089,436079
45090,436082
45091,436083
45092,436093
45093,436098
45094,436113
45095,436127
45096,436148
45097,436152
45098,436159
45099,436165
45100,436170
45101,436174
45102,436176
45103,436183
45104,436194
45105,436196
45106,436204
45107,436207
45108,436210
45109,436219
45110,436227
45111,436230
45112,436233
45113,436235
45114,436250
45115,436260
45116,436291
45117,436304
45118,436307
45119,436308
45120,436311
45121,436314
45122,436322
45123,436323
45124,436339
45125,436350
45126,436358
45127,436359
45128,436363
45129,436365
45130,436369
45131,436377
45132,436378
45133,436387
45134,436394
45135,436397
45136,436399
45137,436401
45138,436404
45139,436421
45140,436422
45141,436426
45142,436430
45143,436464
45144,436471
45145,436476
45146,436478
45147,436486
45148,436497
45149,436509
45150,436510
45151,436511
45152,436528
45153,436531
45154,436534
45155,436535
45156,436536
45157,436537
45158,436560
45159,436562
45160,436563
45161,436564
45162,436598
45163,436599
45164,436600
45165,436637
45166,436674
45167,436706
45168,436721
45169,436722
45170,436735
45171,436747
45172,436748
45173,436750
45174,436757
45175,436767
45176,436771
45177,436781
45178,436786
45179,436799
45180,436807
45181,436812
45182,436821
45183,436835
45184,436836
45185,436846
45186,436874
45187,436880
45188,436882
45189,436885
45190,436893
45191,436894
45192,436896
45193,436902
45194,436918
45195,436921
45196,436935
45197,436955
45198,436961
45199,436963
45200,436970
45201,436975
45202,437005
45203,437014
45204,437020
45205,437043
45206,437070
45207,437078
45208,437095
45209,437097
45210,437123
45211,437127
45212,437128
45213,437130
45214,437147
45215,437156
45216,437157
45217,437160
45218,437161
45219,437169
45220,437189
45221,437196
45222,437198
45223,437200
45224,437206
45225,437211
45226,437215
45227,437218
45228,437226
45229,437229
45230,437235
45231,437244
45232,437245
45233,437246
45234,437264
45235,437266
45236,437268
45237,437269
45238,437273
45239,437275
45240,437276
45241,437302
45242,437304
45243,437305
45244,437306
45245,437334
45246,437335
45247,437338
45248,437343
45249,437356
45250,437357
45251,437358
45252,437359
45253,437360
45254,437393
45255,437397
45256,437403
45257,437409
45258,437426
45259,437430
45260,437446
45261,437459
45262,437461
45263,437462
45264,437463
45265,437475
45266,437478
45267,437480
45268,437482
45269,437486
45270,437491
45271,437492
45272,437493
45273,437496
45274,437510
45275,437515
45276,437516
45277,437519
45278,437522
45279,437524
45280,437532
45281,437538
45282,437546
45283,437551
45284,437553
45285,437556
45286,437573
45287,437575
45288,437584
45289,437591
45290,437592
45291,437595
45292,437602
45293,437610
45294,437611
45295,437621
45296,437622
45297,437624
45298,437630
45299,437636
45300,437666
45301,437672
45302,437676
45303,437687
45304,437689
45305,437706
45306,437712
45307,437735
45308,437757
45309,437763
45310,437790
45311,437791
45312,437795
45313,437803
45314,437810
45315,437811
45316,437813
45317,437820
45318,437823
45319,437832
45320,437841
45321,437852
45322,437858
45323,437862
45324,437892
45325,437896
45326,437903
45327,437905
45328,437911
45329,437918
45330,437922
45331,437933
45332,437936
45333,437945
45334,437966
45335,437967
45336,437972
45337,437984
45338,437996
45339,437997
45340,437999
45341,438001
45342,438004
45343,438007
45344,438029
45345,438031
45346,438034
45347,438038
45348,438054
45349,438058
45350,438064
45351,438065
45352,438074
45353,438084
45354,438088
45355,438089
45356,438090
45357,438117
45358,438118
45359,438151
45360,438152
45361,438153
45362,438167
45363,438187
45364,438192
45365,438195
45366,438196
45367,438220
45368,438223
45369,438229
45370,438256
45371,438258
45372,438260
45373,438264
45374,438273
45375,438306
45376,438307
45377,438308
45378,438309
45379,438310
45380,438341
45381,438348
45382,438349
45383,438364
45384,438368
45385,438380
45386,438382
45387,438402
45388,438404
45389,438408
45390,438410
45391,438429
45392,438434
45393,438435
45394,438437
45395,438438
45396,438444
45397,438471
45398,438506
45399,438521
45400,438524
45401,438525
45402,438534
45403,438541
45404,438546
45405,438547
45406,438564
45407,438568
45408,438570
45409,438578
45410,438582
45411,438587
45412,438604
45413,438620
45414,438621
45415,438624
45416,438634
45417,438644
45418,438645
45419,438651
45420,438659
45421,438660
45422,438662
45423,438668
45424,438673
45425,438677
45426,438683
45427,438687
45428,438700
45429,438713
45430,438714
45431,438715
45432,438717
45433,438721
45434,438738
45435,438749
45436,438750
45437,438756
45438,438771
45439,438777
45440,438781
45441,438783
45442,438786
45443,438792
45444,438802
45445,438808
45446,438814
45447,438829
45448,438846
45449,438851
45450,438856
45451,438858
45452,438861
45453,438862
45454,438876
45455,438880
45456,438891
45457,438896
45458,438898
45459,438904
45460,438921
45461,438923
45462,438929
45463,438942
45464,438950
45465,438979
45466,438994
45467,438995
45468,438996
45469,439002
45470,439013
45471,439015
45472,439017
45473,439029
45474,439047
45475,439048
45476,439049
45477,439050
45478,439061
45479,439065
45480,439069
45481,439070
45482,439071
45483,439072
45484,439073
45485,439076
45486,439077
45487,439078
45488,439089
45489,439095
45490,439113
45491,439122
45492,439127
45493,439153
45494,439154
45495,439157
45496,439197
45497,439205
45498,439207
45499,439209
45500,439213
45501,439218
45502,439222
45503,439229
45504,439233
45505,439235
45506,439236
45507,439239
45508,439248
45509,439265
45510,439266
45511,439268
45512,439270
45513,439276
45514,439285
45515,439294
45516,439296
45517,439299
45518,439310
45519,439319
45520,439320
45521,439325
45522,439327
45523,439328
45524,439334
45525,439335
45526,439339
45527,439343
45528,439353
45529,439356
45530,439374
45531,439391
45532,439400
45533,439405
45534,439413
45535,439448
45536,439451
45537,439455
45538,439468
45539,439472
45540,439473
45541,439477
45542,439483
45543,439484
45544,439501
45545,439505
45546,439512
45547,439515
45548,439525
45549,439535
45550,439539
45551,439548
45552,439549
45553,439550
45554,439551
45555,439558
45556,439562
45557,439566
45558,439571
45559,439587
45560,439591
45561,439595
45562,439611
45563,439614
45564,439618
45565,439620
45566,439626
45567,439633
45568,439657
45569,439660
45570,439661
45571,439666
45572,439673
45573,439675
45574,439705
45575,439707
45576,439720
45577,439727
45578,439733
45579,439736
45580,439737
45581,439746
45582,439755
45583,439763
45584,439765
45585,439766
45586,439768
45587,439774
45588,439779
45589,439781
45590,439784
45591,439808
45592,439816
45593,439818
45594,439820
45595,439824
45596,439830
45597,439839
45598,439841
45599,439845
45600,439874
45601,439875
45602,439879
45603,439882
45604,439883
45605,439900
45606,439901
45607,439906
45608,439909
45609,439911
45610,439914
45611,439936
45612,439937
45613,439945
45614,439950
45615,439955
45616,439956
45617,439971
45618,439977
45619,439984
45620,439985
45621,439990
45622,439994
45623,440003
45624,440030
45625,440042
45626,440048
45627,440054
45628,440073
45629,440074
45630,440080
45631,440082
45632,440085
45633,440088
45634,440091
45635,440100
45636,440103
45637,440113
45638,440119
45639,440127
45640,440130
45641,440131
45642,440135
45643,440139
45644,440147
45645,440156
45646,440158
45647,440162
45648,440163
45649,440176
45650,440181
45651,440191
45652,440192
45653,440215
45654,440219
45655,440222
45656,440238
45657,440239
45658,440244
45659,440245
45660,440252
45661,440266
45662,440267
45663,440281
45664,440283
45665,440292
45666,440307
45667,440309
45668,440313
45669,440315
45670,440320
45671,440336
45672,440338
45673,440342
45674,440350
45675,440352
45676,440356
45677,440359
45678,440384
45679,440395
45680,440396
45681,440397
45682,440401
45683,440408
45684,440411
45685,440425
45686,440439
45687,440451
45688,440460
45689,440463
45690,440473
45691,440479
45692,440497
45693,440506
45694,440509
45695,440518
45696,440528
45697,440536
45698,440543
45699,440561
45700,440562
45701,440566
45702,440572
45703,440574
45704,440585
45705,440592
45706,440601
45707,440606
45708,440632
45709,440643
45710,440653
45711,440669
45712,440682
45713,440691
45714,440701
45715,440706
45716,440708
45717,440714
45718,440721
45719,440723
45720,440750
45721,440759
45722,440773
45723,440792
45724,440793
45725,440798
45726,440804
45727,440819
45728,440827
45729,440851
45730,440861
45731,440862
45732,440868
45733,440874
45734,440877
45735,440883
45736,440884
45737,440886
45738,440900
45739,440902
45740,440904
45741,440910
45742,440913
45743,440915
45744,440923
45745,440924
45746,440927
45747,440936
45748,440968
45749,440973
45750,440975
45751,440979
45752,440986
45753,440987
45754,440995
45755,440998
45756,441000
45757,441004
45758,441007
45759,441014
45760,441026
45761,441032
45762,441042
45763,441051
45764,441060
45765,441061
45766,441081
45767,441082
45768,441085
45769,441087
45770,441089
45771,441091
45772,441095
45773,441114
45774,441128
45775,441138
45776,441154
45777,441156
45778,441157
45779,441175
45780,441183
45781,441189
45782,441207
45783,441209
45784,441217
45785,441228
45786,441229
45787,441239
45788,441244
45789,441256
45790,441275
45791,441278
45792,441284
45793,441288
45794,441293
45795,441294
45796,441297
45797,441298
45798,441304
45799,441316
45800,441318
45801,441351
45802,441354
45803,441363
45804,441373
45805,441375
45806,441382
45807,441385
45808,441388
45809,441392
45810,441402
45811,441413
45812,441417
45813,441427
45814,441437
45815,441453
45816,441458
45817,441459
45818,441463
45819,441466
45820,441475
45821,441479
45822,441497
45823,441501
45824,441509
45825,441513
45826,441546
45827,441547
45828,441563
45829,441565
45830,441567
45831,441576
45832,441577
45833,441578
45834,441597
45835,441607
45836,441609
45837,441611
45838,441613
45839,441622
45840,441637
45841,441638
45842,441660
45843,441667
45844,441671
45845,441672
45846,441675
45847,441679
45848,441700
45849,441701
45850,441711
45851,441725
45852,441732
45853,441741
45854,441743
45855,441761
45856,441763
45857,441766
45858,441778
45859,441780
45860,441782
45861,441785
45862,441796
45863,441808
45864,441809
45865,441811
45866,441825
45867,441828
45868,441835
45869,441860
45870,441865
45871,441871
45872,441874
45873,441876
45874,441885
45875,441896
45876,441908
45877,441913
45878,441921
45879,441926
45880,441936
45881,441941
45882,441947
45883,441957
45884,441961
45885,441969
45886,441979
45887,441986
45888,441987
45889,441996
45890,441997
45891,441998
45892,442001
45893,442002
45894,442003
45895,442010
45896,442013
45897,442015
45898,442026
45899,442030
45900,442032
45901,442033
45902,442039
45903,442049
45904,442054
45905,442060
45906,442065
45907,442067
45908,442074
45909,442076
45910,442080
45911,442085
45912,442093
45913,442100
45914,442123
45915,442124
45916,442128
45917,442149
45918,442151
45919,442157
45920,442158
45921,442159
45922,442161
45923,442179
45924,442187
45925,442190
45926,442195
45927,442199
45928,442233
45929,442234
45930,442235
45931,442250
45932,442256
45933,442258
45934,442264
45935,442280
45936,442288
45937,442290
45938,442293
45939,442299
45940,442303
45941,442306
45942,442308
45943,442312
45944,442315
45945,442320
45946,442321
45947,442328
45948,442331
45949,442359
45950,442361
45951,442366
45952,442368
45953,442372
45954,442378
45955,442392
45956,442393
45957,442399
45958,442401
45959,442404
45960,442405
45961,442438
45962,442442
45963,442451
45964,442452
45965,442458
45966,442461
45967,442464
45968,442468
45969,442479
45970,442484
45971,442504
45972,442505
45973,442513
45974,442520
45975,442527
45976,442539
45977,442540
45978,442541
45979,442555
45980,442577
45981,442586
45982,442588
45983,442613
45984,442616
45985,442622
45986,442626
45987,442627
45988,442641
45989,442647
45990,442653
45991,442656
45992,442662
45993,442672
45994,442682
45995,442684
45996,442685
45997,442698
45998,442709
45999,442716
46000,442718
46001,442723
46002,442724
46003,442737
46004,442742
46005,442743
46006,442746
46007,442766
46008,442767
46009,442769
46010,442792
46011,442797
46012,442799
46013,442804
46014,442807
46015,442816
46016,442819
46017,442826
46018,442831
46019,442846
46020,442854
46021,442861
46022,442862
46023,442870
46024,442875
46025,442890
46026,442891
46027,442896
46028,442897
46029,442902
46030,442903
46031,442905
46032,442915
46033,442937
46034,442947
46035,442949
46036,442954
46037,442972
46038,443012
46039,443018
46040,443029
46041,443031
46042,443033
46043,443035
46044,443039
46045,443040
46046,443051
46047,443062
46048,443069
46049,443080
46050,443081
46051,443090
46052,443092
46053,443106
46054,443119
46055,443134
46056,443161
46057,443170
46058,443177
46059,443189
46060,443193
46061,443199
